t,x,y,lane_index,speed,behavior
17.299999999999976,368.04416022707164,2.479551748629829,1.670149121251305,19.625616489770056,FOLLOW
17.399999999999977,369.9498760106731,2.723972443996107,1.7362087686475964,19.210490689109605,FOLLOW
17.49999999999998,371.8192640388755,2.9227663811070106,1.7899368597586514,18.798157632781884,FOLLOW
17.59999999999998,373.65098258506094,3.0861513653134804,1.834094963598238,18.38894837151849,FOLLOW
17.69999999999998,375.451643218879,3.2223488236373634,1.8709050874695576,18.056866501425812,FOLLOW
17.799999999999983,377.2305605026691,3.334924208251826,1.901330867095088,17.82362086371046,FOLLOW
17.899999999999984,378.99353847104805,3.4256849586739793,1.925860799641616,17.652303895535177,FOLLOW
17.999999999999986,380.7444279771304,3.497279490453645,1.9452106730955796,17.52300351281194,FOLLOW
18.099999999999987,382.4859209923858,3.553082861813996,1.960292665355134,17.423523454020472,FOLLOW
18.19999999999999,384.2199983476234,3.596258198743842,1.9719616753361735,17.34590039740292,FOLLOW
18.29999999999999,385.94817629140493,3.6293010291565215,1.9808921700423032,17.284757938674336,FOLLOW
18.39999999999999,387.67164583998414,3.654142552529925,1.987606095278358,17.236360875545525,FOLLOW
18.499999999999993,389.39135928283963,3.6723899101434556,1.992537813552285,17.198021330063177,FOLLOW
18.599999999999994,391.108088873476,3.6854449460309806,1.9960662016299948,17.167741695839158,FOLLOW
18.699999999999996,392.82246851693975,3.6945082589315468,1.9985157456571747,17.144005077937898,FOLLOW
18.799999999999997,394.53502390526137,3.7005627461046116,2.0,17.125642285792754,FOLLOW
18.9,396.2461946732411,3.704385731895958,2.0,17.111739460887748,FOLLOW
19.0,397.95635106437516,3.7065834746207305,2.0,17.10157187036361,FOLLOW
19.1,399.6658067398521,3.707627014930474,2.0,17.094556623807435,FOLLOW
19.200000000000003,401.3748287837533,3.7078793139622195,2.0,17.09021893127926,FOLLOW
